RECORDING_SESSION_LABEL,TRIAL_LABEL,TRIAL_INDEX,BIN_INDEX,AVERAGE_BLINK_SAMPLE_COUNT,AVERAGE_BLINK_SAMPLE_COUNT_%,AVERAGE_EXCLUDED_SAMPLE_COUNT,AVERAGE_EXCLUDED_SAMPLE_COUNT_%,AVERAGE_GAZE_X_BIN,AVERAGE_GAZE_Y_BIN,AVERAGE_IA_1_SAMPLE_COUNT,AVERAGE_IA_2_SAMPLE_COUNT,AVERAGE_IA_3_SAMPLE_COUNT,AVERAGE_IA_4_SAMPLE_COUNT,AVERAGE_IA_0_SAMPLE_COUNT,AVERAGE_IA_1_SAMPLE_COUNT_%,AVERAGE_IA_2_SAMPLE_COUNT_%,AVERAGE_IA_3_SAMPLE_COUNT_%,AVERAGE_IA_4_SAMPLE_COUNT_%,AVERAGE_IA_0_SAMPLE_COUNT_%,AVERAGE_OFF_SCREEN_SAMPLE_COUNT,AVERAGE_OFF_SCREEN_SAMPLE_COUNT_%,AVERAGE_PUPIL_SIZE_BIN,BIN_DURATION,BIN_END_TIME,BIN_SAMPLE_COUNT,BIN_START_TIME,EYE_TRACKED,GROUPING_VARIABLES,HTARGET_DISTANCE_BIN,HTARGET_X_BIN,HTARGET_Y_BIN,IA_1_ID,IA_2_ID,IA_3_ID,IA_4_ID,IA_0_ID,IP_DURATION,IP_END_EVENT_MATCHED,IP_END_TIME,IP_INDEX,IP_LABEL,IP_START_EVENT_MATCHED,IP_START_TIME,LEFT_BLINK_SAMPLE_COUNT,LEFT_BLINK_SAMPLE_COUNT_%,LEFT_EXCLUDED_SAMPLE_COUNT,LEFT_EXCLUDED_SAMPLE_COUNT_%,LEFT_GAZE_X_BIN,LEFT_GAZE_Y_BIN,LEFT_IA_1_SAMPLE_COUNT,LEFT_IA_2_SAMPLE_COUNT,LEFT_IA_3_SAMPLE_COUNT,LEFT_IA_4_SAMPLE_COUNT,LEFT_IA_0_SAMPLE_COUNT,LEFT_IA_1_SAMPLE_COUNT_%,LEFT_IA_2_SAMPLE_COUNT_%,LEFT_IA_3_SAMPLE_COUNT_%,LEFT_IA_4_SAMPLE_COUNT_%,LEFT_IA_0_SAMPLE_COUNT_%,LEFT_OFF_SCREEN_SAMPLE_COUNT,LEFT_OFF_SCREEN_SAMPLE_COUNT_%,LEFT_PUPIL_SIZE_BIN,RESOLUTION_X_BIN,RESOLUTION_Y_BIN,RIGHT_BLINK_SAMPLE_COUNT,RIGHT_BLINK_SAMPLE_COUNT_%,RIGHT_EXCLUDED_SAMPLE_COUNT,RIGHT_EXCLUDED_SAMPLE_COUNT_%,RIGHT_GAZE_X_BIN,RIGHT_GAZE_Y_BIN,RIGHT_IA_1_SAMPLE_COUNT,RIGHT_IA_2_SAMPLE_COUNT,RIGHT_IA_3_SAMPLE_COUNT,RIGHT_IA_4_SAMPLE_COUNT,RIGHT_IA_0_SAMPLE_COUNT,RIGHT_IA_1_SAMPLE_COUNT_%,RIGHT_IA_2_SAMPLE_COUNT_%,RIGHT_IA_3_SAMPLE_COUNT_%,RIGHT_IA_4_SAMPLE_COUNT_%,RIGHT_IA_0_SAMPLE_COUNT_%,RIGHT_OFF_SCREEN_SAMPLE_COUNT,RIGHT_OFF_SCREEN_SAMPLE_COUNT_%,RIGHT_PUPIL_SIZE_BIN,SAMPLE_INTERVAL,SAMPLING_RATE,TRIAL_START_TIME,clicked,d_pos,dist,distractor,feedback,fluency,honesty,nativeness,rt,sentence_time,t_pos,targ,target,trialtype
sub_10,Trial: 22,2,31,0,0,0,0,512.6,429.98,0,0,0,0,10,0,0,0,0,1,0,0,3218.2,20,638,10,620,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,512.6,429.98,0,0,0,0,10,0,0,0,0,1,0,0,3218.2,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,32,0,0,0,0,513.11,429.49,0,0,0,0,10,0,0,0,0,1,0,0,3231.5,20,658,10,640,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,513.11,429.49,0,0,0,0,10,0,0,0,0,1,0,0,3231.5,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,33,0,0,0,0,513.54,429.79,0,0,0,0,10,0,0,0,0,1,0,0,3239.4,20,678,10,660,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,513.54,429.79,0,0,0,0,10,0,0,0,0,1,0,0,3239.4,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,34,0,0,0,0,513.88,430.45,0,0,0,0,10,0,0,0,0,1,0,0,3236.6,20,698,10,680,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,513.88,430.45,0,0,0,0,10,0,0,0,0,1,0,0,3236.6,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,35,0,0,0,0,514.81,431.47,0,0,0,0,10,0,0,0,0,1,0,0,3238.9,20,718,10,700,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,514.81,431.47,0,0,0,0,10,0,0,0,0,1,0,0,3238.9,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,36,0,0,0,0,515.33,431.83,0,0,0,0,10,0,0,0,0,1,0,0,3235,20,738,10,720,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,515.33,431.83,0,0,0,0,10,0,0,0,0,1,0,0,3235,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,37,0,0,0,0,515.89,431.23,0,0,0,0,10,0,0,0,0,1,0,0,3218.3,20,758,10,740,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,515.89,431.23,0,0,0,0,10,0,0,0,0,1,0,0,3218.3,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,38,0,0,0,0,516.6,431.84,0,0,0,0,10,0,0,0,0,1,0,0,3219.5,20,778,10,760,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,516.6,431.84,0,0,0,0,10,0,0,0,0,1,0,0,3219.5,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,39,0,0,0,0,516.86,432.39,0,0,0,0,10,0,0,0,0,1,0,0,3217.3,20,798,10,780,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,516.86,432.39,0,0,0,0,10,0,0,0,0,1,0,0,3217.3,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,40,0,0,0,0,516.82,433.01,0,0,0,0,10,0,0,0,0,1,0,0,3211.3,20,818,10,800,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,516.82,433.01,0,0,0,0,10,0,0,0,0,1,0,0,3211.3,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,41,0,0,0,0,516.29,433.42,0,0,0,0,10,0,0,0,0,1,0,0,3209.3,20,838,10,820,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,516.29,433.42,0,0,0,0,10,0,0,0,0,1,0,0,3209.3,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,42,0,0,0,0,516.86,433.46,0,0,0,0,10,0,0,0,0,1,0,0,3210.2,20,858,10,840,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,516.86,433.46,0,0,0,0,10,0,0,0,0,1,0,0,3210.2,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,43,0,0,0,0,516.28,433.65,0,0,0,0,10,0,0,0,0,1,0,0,3208.1,20,878,10,860,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,516.28,433.65,0,0,0,0,10,0,0,0,0,1,0,0,3208.1,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,44,0,0,0,0,516.58,432.47,0,0,0,0,10,0,0,0,0,1,0,0,3198.8,20,898,10,880,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,516.58,432.47,0,0,0,0,10,0,0,0,0,1,0,0,3198.8,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,45,0,0,0,0,516.52,432.26,0,0,0,0,10,0,0,0,0,1,0,0,3207.8,20,918,10,900,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,516.52,432.26,0,0,0,0,10,0,0,0,0,1,0,0,3207.8,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,46,0,0,0,0,516.57,432.42,0,0,0,0,10,0,0,0,0,1,0,0,3202.1,20,938,10,920,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,516.57,432.42,0,0,0,0,10,0,0,0,0,1,0,0,3202.1,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,47,0,0,0,0,516.43,432.74,0,0,0,0,10,0,0,0,0,1,0,0,3202.2,20,958,10,940,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,516.43,432.74,0,0,0,0,10,0,0,0,0,1,0,0,3202.2,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,48,0,0,0,0,516.16,432.91,0,0,0,0,10,0,0,0,0,1,0,0,3203.8,20,978,10,960,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,516.16,432.91,0,0,0,0,10,0,0,0,0,1,0,0,3203.8,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,49,0,0,0,0,516.71,432.12,0,0,0,0,10,0,0,0,0,1,0,0,3196.3,20,998,10,980,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,516.71,432.12,0,0,0,0,10,0,0,0,0,1,0,0,3196.3,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,50,0,0,0,0,516.85,432.62,0,0,0,0,10,0,0,0,0,1,0,0,3201.6,20,1018,10,1000,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,516.85,432.62,0,0,0,0,10,0,0,0,0,1,0,0,3201.6,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,51,0,0,0,0,516.9,432.64,0,0,0,0,10,0,0,0,0,1,0,0,3204.8,20,1038,10,1020,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,516.9,432.64,0,0,0,0,10,0,0,0,0,1,0,0,3204.8,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,52,0,0,0,0,516.14,433.12,0,0,0,0,10,0,0,0,0,1,0,0,3199.7,20,1058,10,1040,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,516.14,433.12,0,0,0,0,10,0,0,0,0,1,0,0,3199.7,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,53,0,0,0,0,515.42,432.33,0,0,0,0,10,0,0,0,0,1,0,0,3194.6,20,1078,10,1060,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,515.42,432.33,0,0,0,0,10,0,0,0,0,1,0,0,3194.6,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,54,0,0,0,0,514.33,432.16,0,0,0,0,10,0,0,0,0,1,0,0,3193.7,20,1098,10,1080,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,514.33,432.16,0,0,0,0,10,0,0,0,0,1,0,0,3193.7,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,55,0,0,0,0,513.52,432.3,0,0,0,0,10,0,0,0,0,1,0,0,3193.4,20,1118,10,1100,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,513.52,432.3,0,0,0,0,10,0,0,0,0,1,0,0,3193.4,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,56,0,0,0,0,512.88,432.56,0,0,0,0,10,0,0,0,0,1,0,0,3200.5,20,1138,10,1120,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,512.88,432.56,0,0,0,0,10,0,0,0,0,1,0,0,3200.5,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,57,0,0,0,0,512.75,432.1,0,0,0,0,10,0,0,0,0,1,0,0,3193.5,20,1158,10,1140,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,512.75,432.1,0,0,0,0,10,0,0,0,0,1,0,0,3193.5,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,58,0,0,0,0,512.33,432.61,0,0,0,0,10,0,0,0,0,1,0,0,3194.3,20,1178,10,1160,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,512.33,432.61,0,0,0,0,10,0,0,0,0,1,0,0,3194.3,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,59,0,0,0,0,512.18,432.32,0,0,0,0,10,0,0,0,0,1,0,0,3196.4,20,1198,10,1180,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,512.18,432.32,0,0,0,0,10,0,0,0,0,1,0,0,3196.4,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,60,0,0,0,0,511.89,432.43,0,0,0,0,10,0,0,0,0,1,0,0,3193.7,20,1218,10,1200,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,511.89,432.43,0,0,0,0,10,0,0,0,0,1,0,0,3193.7,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,61,0,0,0,0,511.75,432.74,0,0,0,0,10,0,0,0,0,1,0,0,3196.6,20,1238,10,1220,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,511.75,432.74,0,0,0,0,10,0,0,0,0,1,0,0,3196.6,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,62,0,0,0,0,511.74,433.04,0,0,0,0,10,0,0,0,0,1,0,0,3198.5,20,1258,10,1240,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,511.74,433.04,0,0,0,0,10,0,0,0,0,1,0,0,3198.5,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,63,0,0,0,0,511.85,433.88,0,0,0,0,10,0,0,0,0,1,0,0,3188.8,20,1278,10,1260,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,511.85,433.88,0,0,0,0,10,0,0,0,0,1,0,0,3188.8,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,64,0,0,0,0,511.64,434.58,0,0,0,0,10,0,0,0,0,1,0,0,3191.8,20,1298,10,1280,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,511.64,434.58,0,0,0,0,10,0,0,0,0,1,0,0,3191.8,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,65,0,0,0,0,511.6,434.93,0,0,0,0,10,0,0,0,0,1,0,0,3197.5,20,1318,10,1300,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,511.6,434.93,0,0,0,0,10,0,0,0,0,1,0,0,3197.5,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,66,0,0,0,0,511.42,434.41,0,0,0,0,10,0,0,0,0,1,0,0,3201.6,20,1338,10,1320,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,511.42,434.41,0,0,0,0,10,0,0,0,0,1,0,0,3201.6,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,67,0,0,0,0,511.63,434.67,0,0,0,0,10,0,0,0,0,1,0,0,3195.4,20,1358,10,1340,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,511.63,434.67,0,0,0,0,10,0,0,0,0,1,0,0,3195.4,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,68,0,0,0,0,511.94,435.25,0,0,0,0,10,0,0,0,0,1,0,0,3185.3,20,1378,10,1360,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,511.94,435.25,0,0,0,0,10,0,0,0,0,1,0,0,3185.3,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,69,0,0,0,0,512.03,436.62,0,0,0,0,10,0,0,0,0,1,0,0,3185.5,20,1398,10,1380,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,512.03,436.62,0,0,0,0,10,0,0,0,0,1,0,0,3185.5,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,70,0,0,0,0,512.22,437,0,0,0,0,10,0,0,0,0,1,0,0,3182.8,20,1418,10,1400,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,512.22,437,0,0,0,0,10,0,0,0,0,1,0,0,3182.8,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,71,0,0,0,0,512,436.57,0,0,0,0,10,0,0,0,0,1,0,0,3170.7,20,1438,10,1420,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,512,436.57,0,0,0,0,10,0,0,0,0,1,0,0,3170.7,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,72,0,0,0,0,512.45,436.73,0,0,0,0,10,0,0,0,0,1,0,0,3166.6,20,1458,10,1440,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,512.45,436.73,0,0,0,0,10,0,0,0,0,1,0,0,3166.6,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,73,0,0,0,0,512.39,436.82,0,0,0,0,10,0,0,0,0,1,0,0,3167.4,20,1478,10,1460,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,512.39,436.82,0,0,0,0,10,0,0,0,0,1,0,0,3167.4,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,74,0,0,0,0,512.05,436.96,0,0,0,0,10,0,0,0,0,1,0,0,3171.6,20,1498,10,1480,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,512.05,436.96,0,0,0,0,10,0,0,0,0,1,0,0,3171.6,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
sub_10,Trial: 22,2,75,0,0,0,0,511.95,437.09,0,0,0,0,10,0,0,0,0,1,0,0,3173.1,20,1518,10,1500,Right,RECORDING_SESSION,.,.,.,1: DISTRACTOR,2: TARGET,.,.,0: NULL,3314,FALSE,9966516,1,nounonset_end,TRUE,9963202,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36.5,36.2,0,0,0,0,511.95,437.09,0,0,0,0,10,0,0,0,0,1,0,0,3173.1,2,500,9959019,DISTRACTOR,(-256,,,,,,,,,,,,
